product_id,date,store_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,stockout_risk
P2843,17-01-2029,S6,234,58,9,76,No,Low,No
P2844,18-01-2029,S12,415,81,1,71,No,High,No
P2845,19-01-2029,S5,425,117,9,65,Yes,Low,No
P2846,20-01-2029,S2,498,105,3,78,No,Medium,No
P2847,21-01-2029,S16,461,47,11,88,Yes,Medium,No
P2848,22-01-2029,S5,121,43,12,65,No,High,No
P2849,23-01-2029,S15,137,65,10,84,Yes,Low,No
P2850,24-01-2029,S12,494,46,9,83,No,High,No
P2851,25-01-2029,S4,114,85,1,84,No,High,No
P2852,26-01-2029,S15,419,83,1,75,Yes,Low,No
P2853,27-01-2029,S11,161,22,9,75,No,High,No
P2854,28-01-2029,S16,200,27,11,65,Yes,Low,No
P2855,29-01-2029,S6,233,58,14,96,No,Low,No
P2856,30-01-2029,S14,27,119,6,80,No,Medium,No
P2857,31-01-2029,S18,10,34,4,63,Yes,High,No
P2858,01-02-2029,S12,205,102,7,93,No,Medium,No
P2859,02-02-2029,S11,166,62,5,87,Yes,High,No
P2860,03-02-2029,S13,246,72,10,97,No,High,No
P2861,04-02-2029,S11,46,71,14,87,No,Medium,No
P2862,05-02-2029,S16,245,75,7,76,Yes,Medium,No
P2863,06-02-2029,S15,126,22,8,73,No,Medium,No
P2864,07-02-2029,S15,146,110,8,66,No,Low,No
P2865,08-02-2029,S4,117,11,1,81,No,High,Yes
P2866,09-02-2029,S11,398,44,8,60,Yes,Low,No
P2867,10-02-2029,S19,381,74,6,88,No,High,Yes
P2868,11-02-2029,S15,411,90,4,90,Yes,High,No
P2869,12-02-2029,S4,151,69,13,89,No,Low,No
P2870,13-02-2029,S13,71,72,14,74,Yes,Low,No
P2871,14-02-2029,S19,362,114,12,77,No,High,Yes
P2872,15-02-2029,S2,136,53,8,94,Yes,Medium,No
P2873,16-02-2029,S14,174,56,3,89,No,Medium,No
P2874,17-02-2029,S4,288,118,13,93,No,Medium,Yes
P2875,18-02-2029,S16,445,111,4,70,No,Medium,No
P2876,19-02-2029,S20,480,33,6,86,No,High,Yes
P2877,20-02-2029,S14,18,25,11,83,No,Medium,No
P2878,21-02-2029,S15,194,94,7,94,No,Medium,No
P2879,22-02-2029,S3,329,82,4,98,No,Medium,No
P2880,23-02-2029,S8,423,13,4,67,No,High,No
P2881,24-02-2029,S16,174,51,7,77,No,Low,No
P2882,25-02-2029,S10,489,80,6,72,No,Medium,No
P2883,26-02-2029,S4,448,46,13,83,Yes,High,No
P2884,27-02-2029,S18,412,55,11,82,No,High,Yes
P2885,28-02-2029,S2,433,60,8,71,Yes,Medium,No
P2886,01-03-2029,S17,353,55,1,89,No,Low,No
P2887,02-03-2029,S13,498,74,10,90,No,Low,Yes
P2888,03-03-2029,S4,140,24,13,87,No,Low,Yes
P2889,04-03-2029,S11,245,92,11,81,Yes,High,Yes
P2890,05-03-2029,S7,384,31,7,87,Yes,Medium,No
P2891,06-03-2029,S12,417,42,12,72,No,Medium,No
P2892,07-03-2029,S10,92,76,7,84,No,High,No
P2893,08-03-2029,S7,431,69,11,66,No,Medium,No
P2894,09-03-2029,S13,238,58,7,65,No,Medium,No
P2895,10-03-2029,S7,204,117,7,83,No,Low,No
P2896,11-03-2029,S17,47,117,10,78,Yes,Medium,No
P2897,12-03-2029,S10,432,28,14,78,No,Medium,No
P2898,13-03-2029,S10,244,51,10,95,Yes,High,No
P2899,14-03-2029,S4,319,75,8,68,No,High,No
P2900,15-03-2029,S20,316,87,9,95,Yes,Low,Yes
P2901,16-03-2029,S4,412,90,9,97,No,High,No
P2902,17-03-2029,S7,294,67,2,99,Yes,Low,No
P2903,18-03-2029,S1,127,61,13,88,No,Low,No
P2904,19-03-2029,S12,343,59,13,83,Yes,Medium,No
P2905,20-03-2029,S13,281,64,7,64,No,Low,No
P2906,21-03-2029,S10,16,103,7,85,No,Medium,No
P2907,22-03-2029,S15,70,66,4,73,Yes,Low,No
P2908,23-03-2029,S13,268,34,9,98,No,High,No
P2909,24-03-2029,S9,324,97,8,88,No,High,No
P2910,25-03-2029,S9,281,26,12,65,Yes,High,No
P2911,26-03-2029,S15,304,79,1,66,Yes,Low,No
P2912,27-03-2029,S10,450,88,2,96,No,Low,No
P2913,28-03-2029,S10,6,33,13,77,Yes,Medium,Yes
P2914,29-03-2029,S8,313,119,13,82,Yes,Medium,Yes
P2915,30-03-2029,S16,304,45,2,97,Yes,Medium,No
P2916,31-03-2029,S17,102,46,12,60,No,Medium,Yes
P2917,01-04-2029,S5,308,102,12,63,No,Low,No
P2918,02-04-2029,S4,192,69,11,94,Yes,Low,No
P2919,03-04-2029,S18,240,35,8,82,No,Medium,No
P2920,04-04-2029,S19,61,34,1,86,No,Low,Yes
P2921,05-04-2029,S4,16,116,4,85,Yes,Low,No
P2922,06-04-2029,S7,170,22,10,67,Yes,Low,No
P2923,07-04-2029,S10,24,21,12,75,No,Low,No
P2924,08-04-2029,S18,250,42,5,62,No,Medium,No
P2925,09-04-2029,S19,252,18,9,91,Yes,Medium,No
P2926,10-04-2029,S4,386,91,7,64,No,Low,No
P2927,11-04-2029,S10,206,93,8,79,No,High,No
P2928,12-04-2029,S1,28,83,14,73,Yes,Medium,No
P2929,13-04-2029,S18,116,114,11,91,No,Medium,No
P2930,14-04-2029,S5,490,60,9,85,No,High,Yes
P2931,15-04-2029,S15,415,26,13,65,No,Medium,No
P2932,16-04-2029,S17,281,71,7,95,No,High,Yes
P2933,17-04-2029,S3,379,60,5,99,Yes,High,No
P2934,18-04-2029,S12,143,23,13,64,No,Low,No
P2935,19-04-2029,S2,24,61,5,72,No,Medium,Yes
P2936,20-04-2029,S1,309,48,10,91,No,High,No
P2937,21-04-2029,S17,155,102,11,75,Yes,Low,No
P2938,22-04-2029,S16,72,39,6,60,No,Medium,No
P2939,23-04-2029,S5,119,118,5,72,Yes,Low,Yes
P2940,24-04-2029,S15,311,5,13,70,Yes,Low,No
P2941,25-04-2029,S3,320,56,12,67,Yes,High,Yes
P2942,26-04-2029,S7,92,89,11,84,No,Medium,No
P2943,27-04-2029,S11,85,97,9,99,Yes,Low,No
P2944,28-04-2029,S10,335,74,3,91,No,High,Yes
P2945,29-04-2029,S9,424,41,3,83,Yes,High,Yes
P2946,30-04-2029,S14,498,69,7,87,Yes,Low,No
P2947,01-05-2029,S13,363,55,7,73,Yes,Low,No
P2948,02-05-2029,S2,434,5,6,62,Yes,High,No
P2949,03-05-2029,S3,117,95,3,95,No,Low,Yes
P2950,04-05-2029,S7,232,25,14,86,No,Low,No
P2951,05-05-2029,S18,198,57,13,79,No,Medium,Yes
P2952,06-05-2029,S3,205,20,7,74,No,High,No
P2953,07-05-2029,S10,412,112,5,86,No,Low,No
P2954,08-05-2029,S7,338,65,7,87,No,High,No
P2955,09-05-2029,S9,146,58,2,84,Yes,Medium,Yes
P2956,10-05-2029,S17,449,44,6,92,No,High,No
P2957,11-05-2029,S11,424,30,14,73,No,High,No
P2958,12-05-2029,S7,428,84,8,67,Yes,High,No
P2959,13-05-2029,S14,270,96,1,73,Yes,Medium,No
P2960,14-05-2029,S19,386,69,4,60,Yes,Medium,No
P2961,15-05-2029,S4,138,104,11,75,No,High,No
P2962,16-05-2029,S6,180,78,1,77,No,High,Yes
P2963,17-05-2029,S10,429,68,14,66,No,Medium,No
P2964,18-05-2029,S7,29,47,1,74,No,Low,Yes
P2965,19-05-2029,S13,56,21,10,83,No,Medium,No
P2966,20-05-2029,S14,231,63,12,72,No,High,No
P2967,21-05-2029,S4,145,27,14,68,Yes,Low,No
P2968,22-05-2029,S8,434,11,14,74,No,Low,No
P2969,23-05-2029,S5,383,48,11,94,No,Low,No
P2970,24-05-2029,S1,47,57,8,83,No,Medium,Yes
P2971,25-05-2029,S4,193,75,7,92,No,Medium,No
P2972,26-05-2029,S3,223,112,12,75,No,Medium,No
P2973,27-05-2029,S9,135,83,10,67,Yes,Medium,No
P2974,28-05-2029,S8,21,38,13,88,No,High,Yes
P2975,29-05-2029,S1,5,50,1,82,No,Low,No
P2976,30-05-2029,S6,203,113,11,90,No,High,No
P2977,31-05-2029,S9,238,72,14,99,Yes,Medium,No
P2978,01-06-2029,S7,184,82,13,73,Yes,Medium,No
P2979,02-06-2029,S4,359,82,2,89,No,High,Yes
P2980,03-06-2029,S13,291,20,4,98,Yes,Low,No
P2981,04-06-2029,S17,334,75,1,86,Yes,Low,No
P2982,05-06-2029,S2,219,100,3,75,No,Medium,Yes
P2983,06-06-2029,S5,115,23,8,65,No,Medium,Yes
P2984,07-06-2029,S12,312,6,8,92,Yes,Medium,No
P2985,08-06-2029,S8,48,14,8,77,No,Medium,No
P2986,09-06-2029,S6,172,54,6,75,No,Low,No
P2987,10-06-2029,S8,81,85,6,71,Yes,High,No
P2988,11-06-2029,S18,321,105,5,79,No,Low,Yes
P2989,12-06-2029,S3,332,16,13,99,No,High,No
P2990,13-06-2029,S12,44,74,9,88,No,Medium,No
P2991,14-06-2029,S3,334,26,4,89,No,Medium,No
P2992,15-06-2029,S6,19,36,10,85,No,High,No
P2993,16-06-2029,S2,447,109,12,81,No,Medium,No
P2994,17-06-2029,S12,220,88,12,92,Yes,Low,No
P2995,18-06-2029,S2,122,5,12,98,No,Medium,No
P2996,19-06-2029,S6,233,58,7,88,No,Medium,No
P2997,20-06-2029,S17,220,115,1,81,No,Medium,No
P2998,21-06-2029,S3,322,62,9,72,No,Medium,No
P2999,22-06-2029,S2,338,74,7,68,Yes,Low,No
P3000,23-06-2029,S20,2,87,10,83,No,High,No
P3001,24-06-2029,S8,181,22,12,74,No,Medium,No
P3002,25-06-2029,S12,205,10,9,95,No,Medium,No
P3003,26-06-2029,S4,319,49,7,72,Yes,Low,Yes
P3004,27-06-2029,S5,39,101,2,86,No,Low,No
P3005,28-06-2029,S13,58,27,6,96,No,Low,Yes
P3006,29-06-2029,S15,438,27,10,66,No,Medium,No
P3007,30-06-2029,S16,61,30,12,67,No,High,No
P3008,01-07-2029,S10,131,81,11,96,No,Low,No
P3009,02-07-2029,S16,59,11,4,73,No,Low,Yes
P3010,03-07-2029,S12,371,83,3,71,No,Low,Yes
P3011,04-07-2029,S17,330,48,2,95,No,High,No
P3012,05-07-2029,S16,121,31,6,99,No,Medium,No
P3013,06-07-2029,S12,478,30,8,76,No,Medium,No
P3014,07-07-2029,S8,106,101,6,99,No,Medium,Yes
P3015,08-07-2029,S20,95,83,9,88,No,Low,No
P3016,09-07-2029,S3,346,40,14,86,Yes,Medium,No
P3017,10-07-2029,S16,413,113,5,60,No,Low,No
P3018,11-07-2029,S13,234,59,2,93,No,High,No
P3019,12-07-2029,S19,385,68,8,63,No,High,No
P3020,13-07-2029,S8,61,95,9,83,Yes,Medium,No
P3021,14-07-2029,S5,255,61,14,80,Yes,Low,No
P3022,15-07-2029,S20,48,73,10,92,Yes,Low,No
P3023,16-07-2029,S8,392,65,4,66,Yes,Medium,No
P3024,17-07-2029,S12,347,6,6,60,No,High,No
P3025,18-07-2029,S1,158,59,11,62,Yes,High,No
P3026,19-07-2029,S20,123,101,10,74,Yes,High,No
P3027,20-07-2029,S6,481,84,8,90,Yes,High,No
P3028,21-07-2029,S18,316,91,9,75,No,High,Yes
P3029,22-07-2029,S8,206,42,12,69,No,Medium,No
P3030,23-07-2029,S7,47,84,5,88,Yes,Medium,No
P3031,24-07-2029,S1,408,82,12,65,No,Medium,No
P3032,25-07-2029,S16,419,33,6,88,No,High,Yes
P3033,26-07-2029,S12,135,30,11,76,Yes,High,No
P3034,27-07-2029,S6,200,39,4,81,No,Medium,No
P3035,28-07-2029,S20,249,83,5,83,Yes,Medium,No
P3036,29-07-2029,S2,313,71,7,76,No,High,Yes
P3037,30-07-2029,S14,356,91,9,80,Yes,Low,No
P3038,31-07-2029,S4,367,33,10,70,No,Medium,Yes
P3039,01-08-2029,S1,428,38,11,66,Yes,High,No
P3040,02-08-2029,S18,317,101,13,98,No,High,No
P3041,03-08-2029,S13,294,45,6,64,No,Medium,Yes
P3042,04-08-2029,S2,479,45,14,80,Yes,Low,No
P3043,05-08-2029,S9,313,27,6,77,No,High,No
P3044,06-08-2029,S2,499,75,8,94,No,Medium,No
P3045,07-08-2029,S9,208,7,11,79,No,High,No
P3046,08-08-2029,S1,354,62,4,74,Yes,High,No
P3047,09-08-2029,S11,484,36,3,64,Yes,High,No
P3048,10-08-2029,S3,210,35,14,72,No,High,No
P3049,11-08-2029,S20,191,86,7,71,No,Low,No
P3050,12-08-2029,S4,43,47,5,80,No,Medium,No
P3051,13-08-2029,S18,28,11,2,96,Yes,Medium,No
P3052,14-08-2029,S6,58,109,2,65,Yes,Medium,No
P3053,15-08-2029,S3,70,5,11,66,No,Medium,Yes
P3054,16-08-2029,S11,91,65,6,85,No,Medium,No
P3055,17-08-2029,S15,264,18,8,67,No,Low,No
P3056,18-08-2029,S5,382,56,1,68,Yes,High,No
P3057,19-08-2029,S20,219,100,11,86,Yes,High,Yes
P3058,20-08-2029,S10,389,10,6,63,Yes,Medium,No
P3059,21-08-2029,S12,412,107,12,80,Yes,High,No
P3060,22-08-2029,S15,441,14,2,90,Yes,High,No
P3061,23-08-2029,S17,400,75,2,80,No,High,No
P3062,24-08-2029,S10,399,94,7,99,No,Medium,Yes
P3063,25-08-2029,S6,214,102,10,84,No,Medium,Yes
P3064,26-08-2029,S18,478,34,1,98,Yes,Low,No
P3065,27-08-2029,S13,386,104,6,74,Yes,Medium,No
P3066,28-08-2029,S3,276,25,14,94,No,Low,Yes
P3067,29-08-2029,S10,63,64,7,96,No,Medium,No
P3068,30-08-2029,S14,345,85,14,87,No,High,No
P3069,31-08-2029,S6,291,101,8,73,No,Low,No
P3070,01-09-2029,S3,489,78,7,63,No,Low,No
P3071,02-09-2029,S16,484,119,6,79,No,Low,No
P3072,03-09-2029,S7,244,67,9,93,Yes,Medium,No
P3073,04-09-2029,S20,469,115,13,71,No,Low,Yes
P3074,05-09-2029,S14,61,46,3,92,Yes,Medium,Yes
P3075,06-09-2029,S9,425,55,11,83,No,Low,No
P3076,07-09-2029,S15,331,68,6,79,No,Medium,No
P3077,08-09-2029,S3,169,80,4,64,No,Low,No
P3078,09-09-2029,S2,444,60,2,97,Yes,High,No
P3079,10-09-2029,S2,268,84,1,89,No,High,Yes
P3080,11-09-2029,S3,266,45,12,83,No,Low,Yes
P3081,12-09-2029,S18,53,36,12,99,No,Medium,No
P3082,13-09-2029,S14,15,19,14,66,No,Medium,No
P3083,14-09-2029,S20,7,66,1,95,No,Medium,No
P3084,15-09-2029,S18,103,31,11,97,Yes,High,No
P3085,16-09-2029,S10,58,32,10,75,No,High,No
P3086,17-09-2029,S2,312,85,3,74,Yes,High,No
P3087,18-09-2029,S1,39,68,4,82,Yes,Medium,No
P3088,19-09-2029,S4,236,114,2,71,No,Medium,Yes
P3089,20-09-2029,S14,442,63,13,88,No,Medium,Yes
P3090,21-09-2029,S1,385,118,12,74,Yes,Low,No
P3091,22-09-2029,S14,93,62,11,88,Yes,Low,No
P3092,23-09-2029,S16,221,6,11,80,Yes,Low,No
P3093,24-09-2029,S14,203,40,14,74,No,High,No
P3094,25-09-2029,S20,137,118,11,73,Yes,High,No
P3095,26-09-2029,S3,299,75,1,75,Yes,Medium,No
P3096,27-09-2029,S3,394,17,4,74,Yes,Low,No
P3097,28-09-2029,S9,206,19,7,63,No,Medium,Yes
P3098,29-09-2029,S6,335,93,10,86,No,Low,Yes
P3099,30-09-2029,S13,80,91,11,82,Yes,Low,No
P3100,01-10-2029,S2,217,64,6,88,No,Medium,No
P3101,02-10-2029,S8,1,26,6,68,Yes,Medium,Yes
P3102,03-10-2029,S2,177,67,11,66,No,Low,Yes
P3103,04-10-2029,S4,395,94,9,63,No,Low,No
P3104,05-10-2029,S15,370,101,14,64,Yes,High,No
P3105,06-10-2029,S4,345,79,2,64,Yes,Medium,No
P3106,07-10-2029,S13,278,78,4,70,No,Medium,Yes
P3107,08-10-2029,S12,145,29,5,87,Yes,Medium,No
P3108,09-10-2029,S13,317,105,1,75,No,Medium,No
P3109,10-10-2029,S14,223,52,8,89,No,Low,No
P3110,11-10-2029,S20,368,47,8,63,Yes,High,No
P3111,12-10-2029,S18,383,42,6,61,No,Medium,No
P3112,13-10-2029,S6,61,45,12,62,No,Low,No
P3113,14-10-2029,S11,293,49,5,80,No,Low,No
P3114,15-10-2029,S2,238,92,8,65,Yes,Low,No
P3115,16-10-2029,S19,194,44,3,77,No,Low,No
P3116,17-10-2029,S19,165,114,3,64,No,Low,No
P3117,18-10-2029,S5,450,101,2,68,No,Medium,No
P3118,19-10-2029,S19,221,21,5,79,No,Medium,No
P3119,20-10-2029,S2,60,92,3,87,Yes,High,No
P3120,21-10-2029,S10,128,105,3,85,No,Medium,No
P3121,22-10-2029,S2,477,61,6,77,No,Low,Yes
P3122,23-10-2029,S11,172,6,8,78,Yes,High,Yes
P3123,24-10-2029,S18,479,100,2,62,No,Low,No
P3124,25-10-2029,S15,155,66,4,68,Yes,Low,No
P3125,26-10-2029,S9,404,92,11,95,Yes,Medium,No
P3126,27-10-2029,S19,377,13,7,90,No,Low,No
P3127,28-10-2029,S9,109,72,1,76,Yes,Medium,No
P3128,29-10-2029,S3,268,85,1,82,Yes,Low,No
P3129,30-10-2029,S9,410,21,12,93,No,High,No
P3130,31-10-2029,S14,355,54,13,64,No,Low,Yes
P3131,01-11-2029,S19,390,116,10,74,No,Medium,No
P3132,02-11-2029,S7,277,98,7,62,No,Low,No
P3133,03-11-2029,S16,73,44,14,78,Yes,Medium,Yes
P3134,04-11-2029,S16,486,62,7,87,No,Medium,No
P3135,05-11-2029,S1,436,79,1,62,No,High,No
P3136,06-11-2029,S4,462,89,1,97,No,Medium,No
P3137,07-11-2029,S4,206,25,4,63,No,High,No
P3138,08-11-2029,S7,387,22,5,83,No,High,Yes
P3139,09-11-2029,S8,479,59,5,90,Yes,Low,Yes
P3140,10-11-2029,S17,278,33,4,70,No,High,No
P3141,11-11-2029,S5,374,28,8,96,No,Medium,Yes
P3142,12-11-2029,S7,325,78,7,60,Yes,Medium,Yes
P3143,13-11-2029,S20,471,113,9,68,Yes,High,No
P3144,14-11-2029,S20,339,21,7,76,No,Low,No
P3145,15-11-2029,S4,356,22,10,60,Yes,High,Yes
P3146,16-11-2029,S6,339,46,1,62,Yes,High,No
P3147,17-11-2029,S7,203,116,13,85,No,Medium,No
P3148,18-11-2029,S18,160,88,14,90,No,Low,No
P3149,19-11-2029,S5,27,105,7,85,No,Low,Yes
P3150,20-11-2029,S20,391,49,1,82,No,Low,No
P3151,21-11-2029,S3,256,86,7,89,No,Low,Yes
P3152,22-11-2029,S7,164,21,10,69,No,Medium,No
P3153,23-11-2029,S14,62,77,8,67,Yes,Low,No
P3154,24-11-2029,S7,21,18,11,84,No,Low,Yes
P3155,25-11-2029,S5,69,53,9,81,No,Low,No
P3156,26-11-2029,S5,380,33,12,74,Yes,Medium,No
P3157,27-11-2029,S2,404,99,3,69,Yes,Medium,No
P3158,28-11-2029,S6,95,8,4,79,No,Low,No
P3159,29-11-2029,S15,162,86,4,82,Yes,Medium,No
P3160,30-11-2029,S10,78,24,12,60,Yes,High,No
P3161,01-12-2029,S7,4,51,9,61,No,Low,Yes
P3162,02-12-2029,S5,315,111,13,78,No,Medium,No
P3163,03-12-2029,S1,119,112,7,73,No,Low,Yes
P3164,04-12-2029,S13,301,13,3,67,Yes,Low,No
P3165,05-12-2029,S18,177,81,10,97,Yes,Medium,No
P3166,06-12-2029,S13,175,83,5,71,No,High,Yes
P3167,07-12-2029,S18,389,31,7,85,Yes,Low,Yes
P3168,08-12-2029,S5,216,19,8,86,No,High,No
P3169,09-12-2029,S13,55,96,1,88,Yes,Medium,No
P3170,10-12-2029,S4,365,105,12,74,No,Low,No
P3171,11-12-2029,S17,186,23,2,60,No,Medium,No
P3172,12-12-2029,S3,231,94,7,87,Yes,Medium,No
P3173,13-12-2029,S17,254,56,11,62,No,Medium,No
P3174,14-12-2029,S11,412,30,13,77,Yes,Medium,No
P3175,15-12-2029,S20,454,93,14,93,Yes,Low,No
P3176,16-12-2029,S4,103,30,13,91,No,High,Yes
P3177,17-12-2029,S2,76,30,2,88,Yes,High,No
P3178,18-12-2029,S20,229,50,7,84,No,Low,Yes
P3179,19-12-2029,S16,401,96,9,85,Yes,Low,Yes
P3180,20-12-2029,S18,257,53,11,98,Yes,High,Yes
P3181,21-12-2029,S8,263,86,2,67,Yes,High,No
P3182,22-12-2029,S3,330,100,7,78,No,Low,No
P3183,23-12-2029,S9,480,57,4,81,No,Medium,Yes
P3184,24-12-2029,S20,181,7,11,88,Yes,Low,Yes
P3185,25-12-2029,S6,380,70,13,92,Yes,High,Yes
P3186,26-12-2029,S10,255,101,2,97,No,Medium,No
P3187,27-12-2029,S10,37,46,13,94,No,High,Yes
P3188,28-12-2029,S13,175,23,7,62,No,Medium,No
P3189,29-12-2029,S17,26,21,13,78,No,High,Yes
P3190,30-12-2029,S9,275,112,5,69,No,Medium,Yes
P3191,31-12-2029,S17,139,37,1,86,Yes,Low,Yes
P3192,01-01-2030,S9,298,80,5,74,Yes,Low,No
P3193,02-01-2030,S9,444,53,12,70,Yes,Medium,No
P3194,03-01-2030,S1,286,60,12,85,No,Medium,No
P3195,04-01-2030,S2,90,67,3,83,No,Low,No
P3196,05-01-2030,S16,479,7,7,72,No,Low,Yes
P3197,06-01-2030,S1,60,111,6,91,Yes,Medium,Yes
P3198,07-01-2030,S10,457,53,8,96,No,Medium,No
P3199,08-01-2030,S18,450,59,13,63,No,Low,No
P3200,09-01-2030,S8,364,30,5,72,No,High,No
P3201,10-01-2030,S11,346,103,2,68,Yes,Low,No
P3202,11-01-2030,S2,162,76,9,93,No,Medium,No
P3203,12-01-2030,S8,350,56,14,96,Yes,Medium,Yes
P3204,13-01-2030,S8,142,104,11,66,No,High,No
P3205,14-01-2030,S17,399,11,8,60,No,Low,No
P3206,15-01-2030,S15,252,50,6,71,Yes,Medium,Yes
P3207,16-01-2030,S17,268,50,13,80,No,Low,No
P3208,17-01-2030,S13,368,104,10,70,Yes,Medium,No
P3209,18-01-2030,S19,290,20,7,73,No,High,No
P3210,19-01-2030,S5,499,28,9,93,Yes,Low,No
P3211,20-01-2030,S12,458,65,7,93,No,Low,Yes
P3212,21-01-2030,S1,186,58,3,84,No,High,No
P3213,22-01-2030,S5,404,66,6,63,Yes,Medium,No
P3214,23-01-2030,S8,498,5,11,85,No,Medium,No
P3215,24-01-2030,S13,437,53,13,75,No,Low,Yes
P3216,25-01-2030,S8,458,29,11,69,Yes,High,No
P3217,26-01-2030,S11,413,14,7,61,No,Low,No
P3218,27-01-2030,S1,303,84,2,94,No,Low,No
P3219,28-01-2030,S13,290,20,3,78,No,Medium,No
P3220,29-01-2030,S19,85,62,4,65,No,Medium,Yes
P3221,30-01-2030,S3,165,76,10,78,No,Medium,No
P3222,31-01-2030,S17,414,33,6,67,No,Medium,No
P3223,01-02-2030,S5,461,107,1,73,No,Medium,No
P3224,02-02-2030,S20,407,96,9,69,No,High,Yes
P3225,03-02-2030,S8,113,10,5,62,Yes,Low,No
P3226,04-02-2030,S14,432,20,13,97,No,High,No
P3227,05-02-2030,S4,479,24,12,88,No,Low,No
P3228,06-02-2030,S11,355,84,14,74,No,Medium,Yes
P3229,07-02-2030,S20,415,75,7,82,No,High,No
P3230,08-02-2030,S15,182,109,9,82,Yes,Low,No
P3231,09-02-2030,S19,206,82,9,77,No,Medium,No
P3232,10-02-2030,S7,255,47,1,78,No,Medium,No
P3233,11-02-2030,S19,234,30,1,87,No,High,No
P3234,12-02-2030,S19,441,94,3,85,Yes,High,No
P3235,13-02-2030,S11,354,82,6,69,Yes,High,Yes
P3236,14-02-2030,S5,2,75,2,63,No,Medium,No
P3237,15-02-2030,S5,207,37,10,61,No,Low,No
P3238,16-02-2030,S8,196,30,12,62,Yes,Low,Yes
P3239,17-02-2030,S10,340,49,11,66,Yes,High,Yes
P3240,18-02-2030,S6,124,88,1,75,No,Low,Yes
P3241,19-02-2030,S15,137,67,1,90,Yes,Medium,No
P3242,20-02-2030,S16,338,71,13,69,Yes,Low,No
P3243,21-02-2030,S17,24,56,5,78,No,Medium,No
P3244,22-02-2030,S8,67,72,4,87,No,High,No
P3245,23-02-2030,S8,60,30,1,76,Yes,Low,No
P3246,24-02-2030,S9,28,79,4,87,No,Medium,No
P3247,25-02-2030,S2,382,6,3,78,Yes,High,No
P3248,26-02-2030,S15,18,18,2,96,Yes,High,No
P3249,27-02-2030,S18,170,112,9,82,Yes,High,Yes
P3250,28-02-2030,S3,449,34,14,79,No,High,No
P3251,01-03-2030,S17,73,53,11,72,Yes,Low,No
P3252,02-03-2030,S4,60,16,1,72,No,Medium,Yes
P3253,03-03-2030,S4,426,94,7,70,Yes,Low,No
P3254,04-03-2030,S14,152,48,14,74,Yes,Medium,Yes
P3255,05-03-2030,S9,275,37,13,76,Yes,High,No
P3256,06-03-2030,S9,47,17,4,87,No,Low,No
P3257,07-03-2030,S18,210,82,5,78,No,High,Yes
P3258,08-03-2030,S10,342,92,10,63,No,Medium,No
P3259,09-03-2030,S4,407,102,5,81,No,High,No
P3260,10-03-2030,S12,138,112,1,81,Yes,Low,No
P3261,11-03-2030,S8,109,30,6,96,No,Low,Yes
P3262,12-03-2030,S2,481,25,13,98,Yes,Medium,No
P3263,13-03-2030,S13,182,32,9,93,No,Medium,Yes
P3264,14-03-2030,S16,27,52,2,92,Yes,Low,No
P3265,15-03-2030,S2,196,104,7,99,Yes,Low,Yes
P3266,16-03-2030,S11,190,44,6,92,No,Low,No
P3267,17-03-2030,S10,314,70,5,71,No,Low,No
P3268,18-03-2030,S15,388,110,4,61,No,Medium,No
P3269,19-03-2030,S17,50,77,4,87,No,Low,No
P3270,20-03-2030,S8,148,91,6,69,No,Medium,No
P3271,21-03-2030,S18,267,83,4,81,Yes,Low,No
P3272,22-03-2030,S9,49,81,5,76,No,Low,No
P3273,23-03-2030,S8,387,27,13,85,No,High,Yes
P3274,24-03-2030,S14,245,85,6,62,No,High,Yes
P3275,25-03-2030,S18,112,52,5,66,Yes,Low,No
P3276,26-03-2030,S20,169,6,7,67,No,Medium,Yes
P3277,27-03-2030,S20,467,88,9,79,Yes,Low,No
P3278,28-03-2030,S12,165,24,10,71,No,High,Yes
P3279,29-03-2030,S19,408,63,7,94,No,Low,No
P3280,30-03-2030,S14,13,50,7,76,No,High,No
P3281,31-03-2030,S17,202,7,4,87,No,Low,No
P3282,01-04-2030,S3,287,59,1,69,No,Low,No
P3283,02-04-2030,S7,394,16,14,81,Yes,Medium,No
P3284,03-04-2030,S17,188,44,8,97,No,High,No
P3285,04-04-2030,S12,401,70,4,92,No,High,No
P3286,05-04-2030,S9,154,104,1,81,No,High,No
P3287,06-04-2030,S15,54,82,5,96,No,Medium,Yes
P3288,07-04-2030,S18,181,20,14,72,No,Low,No
P3289,08-04-2030,S13,209,87,14,86,Yes,Medium,Yes
P3290,09-04-2030,S8,375,38,8,74,No,Low,Yes
P3291,10-04-2030,S14,470,48,4,81,Yes,Medium,No
P3292,11-04-2030,S8,74,114,13,89,No,Medium,No
P3293,12-04-2030,S14,276,10,12,99,No,High,No
P3294,13-04-2030,S7,427,81,8,96,Yes,Medium,No
P3295,14-04-2030,S12,132,68,8,93,No,Low,No
P3296,15-04-2030,S11,342,104,3,93,No,Medium,No
P3297,16-04-2030,S11,424,26,9,94,No,Medium,No
P3298,17-04-2030,S13,58,22,3,78,Yes,Low,No
P3299,18-04-2030,S18,344,16,1,67,Yes,High,No
P3300,19-04-2030,S2,488,56,2,98,No,Low,No
P3301,20-04-2030,S15,181,98,6,92,Yes,Low,No
